Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Operator
Gumani Clinic,Hospital,9.4381682,-0.8364051,OSM,0.53,1160668465,
Gushiegu Government Hospital,Hospital,9.9298768,-0.2137065,OSM,0.63,697279762,Ghana Health Service
HEALTH CENTER,Hospital,5.9132585,-2.1250455,"OSM,HDX",0.67,13540377132,
HTU Clinic,Hospital,6.5983314,0.4650151,OSM,0.53,700860025,
Hain Polyclinic,Hospital,10.6925153,-2.4359607,"OSM,HDX,healthsites",0.82,12953710337,
Hajj Abdulai Yaro Memorial and Maternity Clinic,Hospital,5.585305,-0.1994805,OSM,0.53,710756868,
Half-Assini Government Hospital,Hospital,5.0536117,-2.8904725,OSM,0.53,851999247,
Ho Municipal Hospital,Hospital,6.6097972,0.4683804,OSM,0.53,700860068,
Ho Royal Hospital,Hospital,6.6311767,0.4774661,OSM,0.53,788120792,
Ho Teaching Hospital,Hospital,6.601217,0.4845129,OSM,0.53,252198855,
Hohoe Municipal Hospital,Hospital,7.1576668,0.47284,OSM,0.53,787650267,
Holy Family Hospital,Hospital,7.5916248,-1.9383163,OSM,0.53,678024895,
Holy Family Hospital,Hospital,7.4444666,-2.5879689,OSM,0.53,786233147,
Holy Family Hospital - Techiman,Hospital,7.5920208,-1.9396317,OSM,0.53,786243485,
Hospital Bungalow,Hospital,6.0676308,0.4005722,"OSM,HDX",0.67,12313457563,
Hôpital de Kouma-Apéyémé,Hospital,6.9771526,0.5579504,HDX,0.53,9275917829,
Inkoom Hospital,Hospital,5.6337052,-0.0983326,"OSM,HDX,healthsites",0.81,10537834823,
International Homeopatic Clinic,Hospital,5.635602,-0.16104,OSM,0.53,786943766,
International Maritime Hospital Ghana Limited,Hospital,5.6264872,-0.0267842,OSM,0.53,788661433,
International Medical & Dental Clinic,Hospital,5.6371824,-0.1646518,OSM,0.53,787397299,
International Mission Hospital,Hospital,6.0560359,0.9924101,OSM,0.53,465805352,
Jaang Clinic,Hospital,10.1975739,-2.4594702,OSM,0.53,786555100,
Jasikan District Hospital,Hospital,7.4016712,0.4638923,"OSM,HDX,healthsites",0.81,8614141931,
Jubail Specialist Hospital,Hospital,5.6256371,-0.052081,"OSM,HDX,healthsites",0.82,8071501404,
Kabsad Scientific Hospital,Hospital,9.3988903,-0.8274158,OSM,0.53,785921045,
Kade Government Hospital,Hospital,6.1007397,-0.8396296,OSM,0.53,722365663,
Kamina Medical Center,Hospital,9.4618245,-0.8490297,OSM,0.53,785946802,
Kaneshie Polyclinic,Hospital,5.5745779,-0.2309253,OSM,0.63,356767423,Government
Karikari Brobbey Hospital,Hospital,5.5310976,-0.2615955,OSM,0.53,192082873,
Kenop Care Hospital,Hospital,6.5349856,-0.7527185,OSM,0.53,786339065,
Keta Municipal Hospital,Hospital,5.8882846,0.9823,OSM,0.53,247155734,
Kete Krachi Goverment Hospital,Hospital,7.7943838,-0.056682,OSM,0.53,786563182,
Ketu South District Hospital,Hospital,6.1172968,1.180022,OSM,0.53,247224773,
Kibi Government Hospital,Hospital,6.1670503,-0.5552595,OSM,0.53,786224222,
King Medical Consult,Hospital,6.6639225,-1.6433981,"OSM,HDX,healthsites",0.81,11400048516,
Kintampo District Hospital,Hospital,8.051439,-1.7316744,OSM,0.53,786143439,
Kintampo South District Hospital,Hospital,7.8905503,-1.7731557,OSM,0.53,787652931,
Kissi Health Centre,Hospital,5.0871197,-1.5060483,"OSM,healthsites",0.68,1347744297,
Klagon Maternity Home and Clinic,Hospital,5.6646743,-0.0499192,OSM,0.53,787644965,
Komfo Anokye Teaching Hospital,Hospital,6.6967953,-1.6297951,OSM,0.53,556253601,
Konongo Hospital,Hospital,6.6239645,-1.2172439,OSM,0.53,787185921,
Korle Bu Policlinic,Hospital,5.537867,-0.2234721,OSM,0.53,298258033,
Korle Bu Teaching Hospital,Hospital,5.5380807,-0.2272021,OSM,0.53,303162760,
Kpandai District Hospital,Hospital,8.4595344,-0.0230896,OSM,0.53,1147978509,
Kpoeta (Kpɔ̃ta) CHPs Compound,Hospital,6.9095649,0.5429336,OSM,0.53,1327489971,
Kropo Charity Hospital,Hospital,6.7235479,-1.6344718,OSM,0.53,613752958,
Kujooni CHPS,Hospital,9.6699231,0.1957063,OSM,0.53,1056198891,
Kumasi South Urban Health Centre,Hospital,6.6510373,-1.5859483,OSM,0.53,786230085,
Kwahu Afram Plains North District Helalth Directorate,Hospital,7.0470736,-0.0846019,"OSM,HDX,healthsites",0.92,8499154369,Ghana Health Service
La General Hospital,Hospital,5.5553984,-0.1664951,OSM,0.53,787139418,
Landmark Medical Center,Hospital,5.6535323,-0.075951,"OSM,HDX,healthsites",0.82,10957156755,
Langbensi,Hospital,10.4078938,-0.5608496,OSM,0.53,786246312,
Lapaz Community Hospital,Hospital,5.6354204,-0.2153604,"OSM,HDX,healthsites",0.92,2148020987,Lapaz Community Hospital
Lapaz Community Hospital,Hospital,5.6087666,-0.2537327,OSM,0.53,310088363,
Lawra Municipal Hospital,Hospital,10.6429732,-2.887975,OSM,0.63,176388864,National Property
Lebanon Community Hospital,Hospital,5.720567,-0.0578471,"OSM,HDX,healthsites",0.81,9845769217,
Lekma Hospital,Hospital,5.6031207,-0.1200129,OSM,0.53,785917727,
Lighthouse Hospital,Hospital,5.6480279,0.0243278,OSM,0.53,594675123,
Likpe Bakua Polyclinic,Hospital,7.1627998,0.5824888,"OSM,HDX,healthsites",0.81,8946872399,
Lister Hospital,Hospital,5.6193087,-0.1464704,OSM,0.53,785918690,
MBA Hospital,Hospital,5.6013092,-0.2568138,OSM,0.53,277028141,
MEDIMAFO Herbal Hope,Hospital,5.7180502,-0.2824956,"OSM,HDX,healthsites",0.81,11792815969,
Madonna Maternity Hospital,Hospital,6.7056154,-1.7207633,OSM,0.53,788125741,
Malikem Hospital,Hospital,5.6673984,-0.1166379,OSM,0.53,787641195,
Mamobi General Hospital,Hospital,5.5913638,-0.1990858,OSM,0.53,391750854,
Mampong Government Hospital,Hospital,7.0423793,-1.406451,OSM,0.53,786546871,
Mamprobi Hospital,Hospital,5.5381795,-0.2452645,OSM,0.53,965030706,
Manhyia District Hospital,Hospital,6.702753,-1.6128358,OSM,0.53,786944629,
Mankranso Government Hospital,Hospital,6.8210441,-1.8627434,"OSM,HDX,healthsites",0.81,7473457978,
Manna Mission,Hospital,5.6070963,-0.1073743,OSM,0.53,542892105,
Margret Marquart Catholic Hospital,Hospital,6.9993371,0.3034363,OSM,0.53,213212229,
Mater Dei Hospital,Hospital,6.6737272,-1.6417885,OSM,0.53,787412584,
Matermity Ward,Hospital,6.5483082,-0.8663937,OSM,0.53,452698029,
Mauplus Health Care Service,Hospital,9.407349,-0.8375556,"OSM,HDX,healthsites",0.82,11539296141,
McHenly's Medical Centre,Hospital,5.632815,-0.1669205,"OSM,HDX,healthsites",0.91,9469866678,Dr. Henry
Medical Village Mortuary,Hospital,8.2595616,0.5110961,OSM,0.53,1193052251,
Medifem Multi-Specialist Hospital & Fertility Centre,Hospital,5.6585279,-0.2060705,"OSM,HDX,healthsites",0.81,7958938806,
Meridian Clinic,Hospital,5.6456266,-0.0072616,OSM,0.53,764528088,
Methodist Hospital,Hospital,5.5552366,-1.5437239,"OSM,HDX,healthsites",0.91,10265776948,Ghana Health Service
Methodist Hospital Wenchi,Hospital,7.7380768,-2.1113099,OSM,0.53,786945525,
Metro Health Hospital,Hospital,6.7088582,-1.637644,"OSM,HDX,healthsites",0.81,9366656210,
Mother of God Hospital,Hospital,5.7109557,-0.0501738,OSM,0.53,786579765,
Mother-Love Hospital,Hospital,5.7165452,-0.1663593,"OSM,HDX,healthsites",0.92,7812008490,Mother-Love Co. Ltd
Mount Olives Hospital,Hospital,7.5964225,-1.9228298,OSM,0.53,1110432871,
Mount Sinai Hospital,Hospital,6.7336564,-1.7295966,OSM,0.53,787461103,
NEUROCARE SPECIALIST SERVICE,Hospital,6.6481752,-1.6425177,"OSM,HDX,healthsites",0.81,12246425065,
Nadowli Hospital,Hospital,10.3635054,-2.6589413,OSM,0.53,787188341,
Nagel Memorial Hospital,Hospital,4.9016007,-1.7665727,OSM,0.53,655981415,
Nagel Memorial Hospital Annex,Hospital,4.9009369,-1.7646309,OSM,0.53,683879725,
Nana Benie Memorial Health Centre,Hospital,5.0494087,-2.4797998,"OSM,HDX,healthsites",0.82,7581519435,
Nandom Hospital,Hospital,10.8389883,-2.7729897,"OSM,HDX,healthsites",0.91,13063928520,Ghana Health Service
Nanton Kurug Clinic (New),Hospital,9.6171526,-0.7453967,OSM,0.53,494834248,
Narh-Bita Hospital,Hospital,5.6580109,-0.0108035,OSM,0.53,786559578,
Neptune Medical Centre,Hospital,5.6494797,-0.0748858,"OSM,HDX,healthsites",0.81,7312485183,
New Crystal Hospital,Hospital,5.7367339,-0.0143811,OSM,0.53,786575138,
New Hope Clinic,Hospital,6.1092716,1.1598332,OSM,0.53,247117144,
New Jejeti Health Centre,Hospital,6.4759191,-0.6539157,OSM,0.53,786326334,
New Life Laboratory & Clinic,Hospital,9.3937253,-0.8210051,OSM,0.53,785924698,
New Tafo Government Hospital,Hospital,6.2308156,-0.3660381,"OSM,HDX,healthsites",0.93,8279034723,Ministry Of Health
New Upper West Regional Hospital Site,Hospital,10.0872271,-2.5212674,OSM,0.53,406732179,
Ngleshie Amanfro Polyclinic,Hospital,5.5363505,-0.4112793,OSM,0.53,786598312,
Nkenkaasu Government Hospital,Hospital,7.3195232,-1.9027931,OSM,0.53,786599089,
Nkrankwanta Government Hospital,Hospital,7.0205959,-3.0532075,OSM,0.53,13626138309,
Nkwanta South Municipal Hospital,Hospital,8.2581225,0.5094212,OSM,0.53,786249348,
North Deseret Hospital,Hospital,5.6080307,-0.2787828,OSM,0.53,455565143,
North Legon Hospital,Hospital,5.66942,-0.1824545,OSM,0.53,786339807,
Nova Surgery Center,Hospital,5.6530951,-0.1343793,OSM,0.53,787139863,
Nyaho Clinic,Hospital,5.6145561,-0.1849937,OSM,0.53,299668118,
Nyaho Medical Centre,Hospital,5.5514896,-0.2039394,"OSM,HDX,healthsites",0.81,5755779938,
Nyameadom Maternity Home,Hospital,5.5518626,-0.2643403,OSM,0.63,787118973,Midwife Esi
Nyinahin Hospital,Hospital,6.6008109,-2.1097935,OSM,0.53,786554557,
Nzema Baptist Hospital,Hospital,5.0756155,-2.5424768,"OSM,HDX,healthsites",0.81,7746284986,
ODUMAN POLYCLINIC,Hospital,5.6421114,-0.3306611,OSM,0.53,1364744531,
ODUMAN POLYCLINIC,Hospital,5.6425277,-0.3308186,OSM,0.53,1364744532,
Obaatan Pa Womens Hospital,Hospital,5.6310246,-0.1687017,OSM,0.53,786328111,
Oda Government Hospital,Hospital,5.9284588,-0.9857572,OSM,0.53,713953896,
Offinso Health Center,Hospital,6.9379419,-1.6748899,OSM,0.53,788119913,
Opoku Agyemang Hospital,Hospital,7.5625319,-1.9370078,"OSM,HDX,healthsites",0.81,10875126402,
Osu Maternity Home Hospital,Hospital,5.553747,-0.185228,"OSM,HDX,healthsites",0.82,7308441494,
Otoo Memorial Clinic,Hospital,5.3544227,-0.6321839,OSM,0.53,791996627,
Owusu Memorial Hospital,Hospital,7.3271126,-2.332524,"OSM,HDX,healthsites",0.81,10913158607,
Paga District Hospital,Hospital,10.9704923,-1.1009057,OSM,0.53,13630002240,
Pankese Community Health Planning and Services,Hospital,6.5081592,-0.8438128,OSM,0.53,1136498503,
Pantang Hospital,Hospital,5.717441,-0.1907869,OSM,0.63,786216093,Mental Health Authority
Peki Government Hospital,Hospital,6.5342926,0.2262564,OSM,0.63,787175812,Ghana Health Service
Pentecost Clinic,Hospital,5.95753,-1.878119,OSM,0.63,967252117,Pentecost Church
Pishigu Clinic,Hospital,9.966885,-0.6472076,OSM,0.63,441237332,Ghana Health Services
Polyclinic,Hospital,7.5935608,-2.787848,OSM,0.53,788134117,
Power House Hospital,Hospital,6.7297338,-1.6202898,"OSM,HDX,healthsites",0.81,8523253501,
Presbyterian Eye Clinic,Hospital,7.0493041,-0.0774028,"OSM,HDX,healthsites",0.81,8499239350,
Presbyterian Primary Health Center,Hospital,8.5343751,-0.515382,OSM,0.53,786245429,
Princess Marie Louie Children's Hospital,Hospital,5.5446455,-0.2132424,OSM,0.53,316141751,
Pro Vita Specialist Hospital,Hospital,5.6523539,-0.0198046,OSM,0.53,786571709,
Provident Specialist Hospital,Hospital,5.6262736,-0.2364287,OSM,0.53,788137900,
Rabboni Christian Hospital,Hospital,5.3054494,-1.9930461,OSM,0.53,378121782,
Redeemer Hospital,Hospital,5.2842836,-2.0057638,"OSM,HDX,healthsites",0.81,9664393652,
Redeemer Hospital,Hospital,5.2896863,-1.9856584,OSM,0.53,527858076,
Resolve Medical Hospital,Hospital,5.6355198,-0.0784421,"OSM,HDX,healthsites",0.81,12986866088,
Rhema Rapha Medical Center,Hospital,5.5765896,-0.1394692,OSM,0.53,1373254008,
Ridge Hospital,Hospital,5.5622992,-0.1993902,OSM,0.53,298260306,
Roman Catholic Hospital,Hospital,6.5466382,-0.7733547,OSM,0.53,787195784,
Roseth community eye care,Hospital,6.7176919,-1.4656783,"OSM,HDX,healthsites",0.82,8566523856,
"S.D.A. Hospital, Kwadaso",Hospital,6.6996795,-1.6585978,"OSM,HDX,healthsites",0.83,12556609497,
SDA Hospital,Hospital,6.19789,-1.63915,"OSM,HDX,healthsites",0.81,7319284442,
SDA Hospital,Hospital,9.3997276,-0.8318801,OSM,0.63,154371093,Seventh Day Adventist
SICK,Hospital,6.8126582,-1.4265516,OSM,0.53,1486695323,
SICK BAY,Hospital,6.8126658,-1.4265491,OSM,0.53,13628500049,
SSNIT Hospital,Hospital,5.562561,-0.1821125,OSM,0.53,785855366,
SSNIT Mother and Child,Hospital,5.5551471,-0.1792964,OSM,0.53,597939156,
ST. DOMINIC CATHOLIC HOSPITAL,Hospital,6.0476654,-0.7984533,OSM,0.53,723537566,
Saint Martin D Porres Hostital,Hospital,6.1442201,0.0150767,OSM,0.53,1395340546,
Sakumono Community Hospital,Hospital,5.6224959,-0.0627493,OSM,0.53,786562321,
Salaga Hospital,Hospital,8.5427463,-0.5042297,OSM,0.63,1433596206,Ghana Health Service
Sam J Hospital,Hospital,5.6773994,-0.2030279,OSM,0.53,665805262,
Sam Jonah Clinic,Hospital,5.2450606,-2.0450918,OSM,0.53,382961412,
Samartex Hospital,Hospital,5.6158357,-2.5642588,OSM,0.53,621692284,
Samudure Hospital,Hospital,10.8205224,-0.055953,OSM,0.53,680116564,
Sape Agbo Memorial Hospital,Hospital,6.0972708,1.142875,OSM,0.53,247289779,
Savelugu District Hospital,Hospital,9.6192341,-0.8301155,OSM,0.53,757318733,
Sawia Health Center,Hospital,6.6135698,-1.5422574,OSM,0.53,1073125010,
Sawla-Tuna-Kalba District Hospital,Hospital,9.2639724,-2.4018927,OSM,0.53,1211688667,
Scanport Healthcare and Medical Imaging,Hospital,5.5328819,-0.2372229,"OSM,HDX,healthsites",0.93,11082706568,Scanport Medical Diagnostics
Shai Osudoku New District Hospital,Hospital,5.8988653,-0.0914846,OSM,0.53,788123204,
Shai Osudoku Old District Hospital,Hospital,5.8853275,-0.0918681,OSM,0.53,787456161,
Shama Hospital,Hospital,5.0118315,-1.6353582,OSM,0.53,786526006,
Siloam Hospital,Hospital,6.7000574,-1.6608735,"OSM,HDX,healthsites",0.82,12556609496,
Soafa Scientific Herbal Hospital,Hospital,6.533256,-0.7505454,OSM,0.53,787194865,
Sogakope District Hospital,Hospital,6.0081681,0.6149822,OSM,0.53,786508244,
Sogakope Government Hospital,Hospital,6.0013869,0.5949088,"OSM,HDX,healthsites",0.81,8986152599,
Speed Hospital,Hospital,5.7478647,-0.029493,"OSM,HDX,healthsites",0.81,11415633024,
St Joseph's Orthopedic Hospital,Hospital,6.1009555,-0.2725859,OSM,0.53,787644126,
St Patrick Hospital,Hospital,6.9986394,0.2870534,"OSM,HDX,healthsites",0.81,8901935412,
St. Andrew Catholic Hospital,Hospital,5.9244617,0.0176784,"OSM,HDX,healthsites",0.81,10833790628,
St. Anthony's Hospital,Hospital,6.2407055,0.9890357,OSM,0.53,787180230,
St. Elizabeth Hospital,Hospital,6.9320854,-2.3580273,OSM,0.53,334626017,
St. Gregory Catholic Hospital,Hospital,5.5238733,-0.4753579,"OSM,HDX,healthsites",0.81,8006985111,
St. John of God Hospital,Hospital,7.1762749,-2.0976539,OSM,0.53,786238578,
"St. Joseph Hospital, Nkwanta South District",Hospital,8.2483862,0.5213683,OSM,0.53,787650933,
St. Kathryn's Hospital,Hospital,5.5876402,-0.2314676,"OSM,HDX,healthsites",0.82,11820233870,
St. Mark Hospital,Hospital,5.9677775,-1.7904634,OSM,0.53,787070875,
St. Martin De Porres,Hospital,4.9654539,-2.4694642,OSM,0.53,786207366,
St. Mary Theresa Hospital,Hospital,7.741993,0.5106135,OSM,0.53,1180753055,
St. Mary’s Hospital,Hospital,7.5863969,-2.7843065,OSM,0.53,787187388,
St. Theresia Hospital,Hospital,7.570285,-1.7040502,OSM,0.53,786550089,
Stanford Health,Hospital,5.2651828,-1.0203137,"OSM,HDX,healthsites",0.81,8070159326,
Star of Hope Hospital,Hospital,6.5054442,-2.4999113,"OSM,HDX,healthsites",0.81,9501906850,
Suhum Hospital,Hospital,6.0380137,-0.4446668,OSM,0.63,786228938,Government
Suntreso Government Hospital,Hospital,6.7027437,-1.6420416,OSM,0.53,675606453,
Sunyani Municipal Hospital,Hospital,7.3381182,-2.3290952,OSM,0.53,427745987,
Sunyani Regional Hospital,Hospital,7.3458253,-2.3141624,OSM,0.53,353537474,
Sweden Ghana Medical Centre,Hospital,5.7250381,-0.1148981,"OSM,HDX,healthsites",0.81,2154259341,
Tafo Government Hospital,Hospital,6.7246459,-1.6132878,OSM,0.63,788138716,Government of Ghana
Takoradi Hospital,Hospital,4.8862953,-1.7529195,OSM,0.53,448577658,
Talensi District Hospital,Hospital,10.7139887,-0.7943048,OSM,0.53,761176940,
Tamale Teaching Hospital,Hospital,9.3913412,-0.8242204,OSM,0.53,689460480,
Tamale West Hospital,Hospital,9.4019248,-0.8508627,"OSM,HDX,healthsites",0.82,1791548336,
Tanoso Health Center,Hospital,7.4530987,-1.973263,OSM,0.53,786570172,
Tanoso community hospital,Hospital,6.698235,-1.7004398,"OSM,HDX,healthsites",0.82,7476292381,
Tantri Clinic,Hospital,5.1319352,-1.2712554,OSM,0.53,786538033,
Tarkwa Community Hospital,Hospital,5.2997664,-1.9888688,OSM,0.53,787116015,
Tarkwa Medical & Occupational Health Centre,Hospital,5.3109537,-1.9918634,OSM,0.53,620081032,
Tarkwa Mine Hospital,Hospital,5.3213487,-1.9906534,OSM,0.53,786241323,
Tarkwa Nsuaem Municipal Hospital,Hospital,5.3055277,-1.9763827,OSM,0.63,486409430,Ghana Health Service
Tech Hospital,Hospital,6.6860613,-1.5737447,OSM,0.63,786337395,Kwame Nkrumah University of Science and Technology
Tema General Hospital,Hospital,5.6742172,-0.0251551,OSM,0.53,358337142,
Tema Polyclinic,Hospital,5.6356521,-0.0067991,OSM,0.53,443765697,
Tema Women's Hospital,Hospital,5.665711,-0.0188758,OSM,0.53,786581483,
Tetteh Quarshie Hospital,Hospital,5.9216374,-0.1323741,OSM,0.53,786224221,
The Bank Hospital,Hospital,5.5851287,-0.162,OSM,0.53,788125655,
The Bank Hospital Anex,Hospital,5.5833186,-0.1608329,OSM,0.53,788125499,
Three Stone Hospital,Hospital,6.7156091,-1.6143899,"OSM,HDX,healthsites",0.81,9765873388,
Tizaa Specialist Hospital,Hospital,9.4488131,-0.8648842,OSM,0.53,785937438,
Tolon District Hospital,Hospital,9.4256714,-1.0510949,OSM,0.53,1117653578,
Trauma And Othopedic Hospital,Hospital,5.3729463,-0.6424154,OSM,0.63,689109517,Governement
Tsibu Health Center,Hospital,6.5785123,0.2786247,"OSM,HDX,healthsites",0.81,7931271385,
Twumasiwaa Hospital,Hospital,5.6595378,-0.1480889,OSM,0.53,787138905,
UBIDS Hospital,Hospital,9.9906544,-2.4747012,"OSM,HDX,healthsites",0.81,8671720523,
"UEW Hospital, North Campus.",Hospital,5.369996,-0.629601,OSM,0.63,1123907983,University of Education Winneba.
USP Aképé,Hospital,6.265095,1.03382,HDX,0.53,10598913495,
USP Boade,Hospital,11.1156176,-0.0779551,HDX,0.53,8809422665,
USP Nyitoe,Hospital,6.6579332,0.6629,HDX,0.53,10567694868,
USP Yakedji,Hospital,9.0343381,0.4873135,HDX,0.53,12050797288,
USP de Tindjassi,Hospital,8.6473246,0.4539785,HDX,0.53,8147264210,
University Hospital,Hospital,5.105177,-1.2828358,OSM,0.53,786198572,
University of Ghana Hospital,Hospital,5.6517246,-0.1781069,OSM,0.53,278268702,
University of Ghana Medical Center Limited,Hospital,5.6318638,-0.1859247,OSM,0.63,464683570,University of Ghana
Unnamed Hospital,Hospital,6.5178085,0.4976908,"OSM,HDX,healthsites",0.61,7574692591,
Unnamed Hospital,Hospital,5.561609,-0.2141144,"OSM,HDX,healthsites",0.61,7727444139,
Unnamed Hospital,Hospital,5.5534886,-0.3232397,"OSM,HDX,healthsites",0.61,7777502131,
Unnamed Hospital,Hospital,6.692788,-1.7907041,"OSM,HDX,healthsites",0.61,9765912576,
Unnamed Hospital,Hospital,9.8262678,-2.6839137,"OSM,HDX,healthsites",0.61,10751464160,
Unnamed Hospital,Hospital,9.7107233,0.3199154,"OSM,HDX,healthsites",0.61,11013126270,
Unnamed Hospital,Hospital,9.6699604,0.1956762,"OSM,HDX,healthsites",0.61,11092611928,
Unnamed Hospital,Hospital,9.6709789,0.2478952,"OSM,HDX,healthsites",0.61,11096901399,
Unnamed Hospital,Hospital,6.6919796,-1.7894229,"OSM,HDX,healthsites",0.61,11301392321,
Unnamed Hospital,Hospital,9.7082103,0.2989421,"OSM,HDX,healthsites",0.61,12590628101,
Unnamed Hospital,Hospital,8.0451408,-1.7294138,"OSM,HDX,healthsites",0.61,12714857576,
Unnamed Hospital,Hospital,8.0451647,-1.7294245,"OSM,HDX,healthsites",0.61,12714857577,
Unnamed Hospital,Hospital,5.6060615,-0.225648,"OSM,HDX,healthsites",0.72,12917692821,Dr. Agarwal's Eye Hospital
Unnamed Hospital,Hospital,6.040978,-0.4435667,"OSM,HDX",0.47,13533280018,
Unnamed Hospital,Hospital,6.8328495,-1.5050376,OSM,0.33,13646802474,
Unnamed Hospital,Hospital,5.1027601,-1.2588723,OSM,0.33,530780650,
Unnamed Hospital,Hospital,6.203002,-1.6847518,OSM,0.33,692241151,
Unnamed Hospital,Hospital,10.8000259,-0.8636579,OSM,0.33,786200586,
Unnamed Hospital,Hospital,8.366408,-0.4032706,OSM,0.33,786244937,
Unnamed Hospital,Hospital,5.6920808,0.0585794,OSM,0.33,786256694,
Unnamed Hospital,Hospital,5.518498,-0.3876228,OSM,0.33,787066117,
Unnamed Hospital,Hospital,6.6208128,-1.203852,OSM,0.33,787186104,
Unnamed Hospital,Hospital,5.7726891,-0.140302,OSM,0.33,787454634,
Unnamed Hospital,Hospital,6.7052814,-1.562733,OSM,0.33,909172923,
Unnamed Hospital,Hospital,6.7067929,-1.5676185,OSM,0.33,909173148,
Unnamed Hospital,Hospital,10.0836357,-2.5264358,OSM,0.33,929222972,
Unnamed Hospital,Hospital,6.6972886,-1.6344459,OSM,0.33,1136999444,
Unnamed Hospital,Hospital,6.0807323,0.0414397,OSM,0.33,1149193367,
Unnamed Hospital,Hospital,9.7105843,0.3196959,OSM,0.43,1185606287,Ghana Health Service
Unnamed Hospital,Hospital,6.0014462,0.5948889,OSM,0.33,1220212696,
Unnamed Hospital,Hospital,5.3722123,-0.6415998,OSM,0.33,1293699868,
Unnamed Hospital,Hospital,5.2075597,-0.939375,OSM,0.33,1372132323,
Unnamed Hospital,Hospital,9.3671673,-0.7830944,OSM,0.33,1387590974,
Unnamed Hospital,Hospital,10.8392307,-2.7729321,OSM,0.33,1421585934,
Unnamed Hospital,Hospital,10.2727642,0.2078822,OSM,0.33,1474934137,
Unnamed Hospital,Hospital,10.2727759,0.2074619,OSM,0.33,1474934138,
Unnamed Hospital,Hospital,10.2453859,0.4040447,HDX,0.33,9145262927,
Urology & Nephrology Centre of Excellence,Hospital,5.5417511,-0.2284332,OSM,0.63,980616603,Korle Bu Teaching Hospital
VRA Hospital,Hospital,6.2639983,0.0583854,OSM,0.53,786268732,
VRA Hospital & Pharmacy,Hospital,5.553983,-0.1807477,OSM,0.53,785927801,
Valco Clinic,Hospital,5.6524322,-0.0102335,OSM,0.53,788138027,
Valco Hospital,Hospital,5.6689757,0.0344766,OSM,0.53,786573050,
Valley View Adventist Hospital,Hospital,7.5746787,-1.9612904,OSM,0.53,788123691,
