Facility_Name,Latitude,Longitude,Facility_Type,Hub_ID,Dist_hub_km,Covered,Operateur
Unnamed Pharmacy,6.6998516,-1.6211143,Pharmacy,26,47.24,True,Zipline
Unnamed Pharmacy,6.7006145,-1.7174459,Pharmacy,26,53.77,True,Zipline
Unnamed Pharmacy,5.6233726,-0.234689,Pharmacy,25,68.53,True,Zipline
Unnamed Pharmacy,4.8888154,-1.9650078,Pharmacy,3,28.27,True,MASA
Unnamed Pharmacy,5.577008,-0.2985254,Pharmacy,25,71.47,True,Zipline
Unnamed Pharmacy,5.5929854,-0.1519941,Pharmacy,25,75.2,True,Zipline
Unnamed Pharmacy,5.6924787,-0.0263216,Pharmacy,25,73.32,True,Zipline
Unnamed Pharmacy,5.5484121,-0.2093946,Pharmacy,25,77.32,True,Zipline
Unnamed Pharmacy,5.6811553,-0.3398973,Pharmacy,25,59.17,True,Zipline
Unnamed Pharmacy,5.6605156,-0.1316733,Pharmacy,25,69.6,True,Zipline
Unnamed Pharmacy,5.6864326,-0.1166848,Pharmacy,25,68.0,True,Zipline
Unnamed Pharmacy,5.8210363,-0.1205815,Pharmacy,25,55.66,True,Zipline
Unnamed Pharmacy,5.6605647,-0.1316649,Pharmacy,25,69.6,True,Zipline
Unnamed Pharmacy,10.0030408,-2.4374314,Pharmacy,7,12.38,True,MASA
Unnamed Pharmacy,5.7226573,-0.2231839,Pharmacy,25,58.8,True,Zipline
Unnamed Pharmacy,9.4108563,-0.8458237,Pharmacy,0,4.55,True,MASA
Unnamed Pharmacy,9.3912844,-0.8404426,Pharmacy,0,2.96,True,MASA
Unnamed Pharmacy,5.8640981,0.4330329,Pharmacy,29,75.6,True,Zipline
Unnamed Pharmacy,5.8635207,0.4333225,Pharmacy,29,75.67,True,Zipline
Unnamed Pharmacy,10.5343726,-0.3740678,Pharmacy,27,51.37,True,Zipline
Unnamed Pharmacy,10.5240961,-0.3698731,Pharmacy,27,51.35,True,Zipline
Unnamed Pharmacy,10.5216273,-0.3672441,Pharmacy,27,51.51,True,Zipline
Unnamed Pharmacy,10.5261017,-0.3689643,Pharmacy,27,51.52,True,Zipline
Unnamed Pharmacy,6.477494,-0.6567451,Pharmacy,25,38.41,True,Zipline
Unnamed Pharmacy,6.7033425,-1.6124471,Pharmacy,26,46.39,True,Zipline
Unnamed Pharmacy,5.5372664,-0.4061284,Pharmacy,25,74.13,True,Zipline
Unnamed Pharmacy,5.6146008,-0.2460799,Pharmacy,25,69.04,True,Zipline
Unnamed Pharmacy,5.6751552,-0.0231366,Pharmacy,25,75.04,True,Zipline
Unnamed Pharmacy,5.5862745,-0.1970648,Pharmacy,25,73.88,True,Zipline
Unnamed Pharmacy,10.79159,-0.7925439,Pharmacy,27,49.45,True,Zipline
Unnamed Pharmacy,8.2011846,-0.1320589,Pharmacy,30,46.71,True,Zipline
Unnamed Pharmacy,8.2019149,-0.1310091,Pharmacy,30,46.76,True,Zipline
Unnamed Pharmacy,5.561151,-0.1851506,Pharmacy,25,76.96,True,Zipline
Unnamed Pharmacy,5.479832,-0.5602604,Pharmacy,4,14.15,True,MASA
Unnamed Pharmacy,5.5455338,-0.4033586,Pharmacy,25,73.23,True,Zipline
Unnamed Pharmacy,5.9110144,0.9906233,Pharmacy,9,16.13,True,MASA
Unnamed Pharmacy,5.7144889,-0.1872516,Pharmacy,25,61.38,True,Zipline
Unnamed Pharmacy,5.8229134,-0.1218929,Pharmacy,25,55.4,True,Zipline
Uptown Pharmacy,5.7026628,-0.030382,Pharmacy,25,72.16,True,Zipline
Verdi Pharmacy,6.1203543,1.1805651,Pharmacy,9,22.0,True,MASA
Verdi Pharmacy,6.1174636,1.1808043,Pharmacy,9,21.92,True,MASA
Vero Chemists Limited,6.6986672,-1.707559,Pharmacy,26,53.19,True,Zipline
Veronica Sasah,5.5091696,-0.3377949,Pharmacy,25,78.04,True,Zipline
Vicar Pharmacy,5.6221882,-0.0911076,Pharmacy,25,75.56,True,Zipline
Vicdoris Pharmacy,5.5741404,-0.2308805,Pharmacy,25,73.84,True,Zipline
Vicdoris Pharmacy,5.5716996,-0.2058184,Pharmacy,25,75.03,True,Zipline
Vicmag Pharmacy,5.6006489,-0.1037581,Pharmacy,25,76.92,True,Zipline
Vins Pharmacy,5.2900437,-2.7773217,Pharmacy,11,25.29,True,MASA
Vir-Tee Pharmacy,6.1551823,0.0607029,Pharmacy,29,38.73,True,Zipline
Visat Pharmacy,5.6838838,-0.1806008,Pharmacy,25,64.74,True,Zipline
Vital Pharmacy,6.6477953,-1.6435323,Pharmacy,26,53.45,True,Zipline
Vivis Pharma,5.528026,-0.452498,Pharmacy,4,26.72,True,MASA
Voek Pharmacy,5.7617984,0.0519873,Pharmacy,25,73.75,True,Zipline
Wellmark Pharmacy,5.6812239,-0.1931704,Pharmacy,25,64.39,True,Zipline
Weseh Chemical Store,5.6154238,-0.2396658,Pharmacy,25,69.18,True,Zipline
Wesley Pharmacy,6.0879701,-0.2549351,Pharmacy,25,24.7,True,Zipline
Western Chemicals,4.8965139,-1.7568575,Pharmacy,3,6.37,True,MASA
Western Pharmacy,6.6997152,-1.6506044,Pharmacy,26,49.12,True,Zipline
Westlife Pharmacy,5.5289082,-0.2643292,Pharmacy,25,77.58,True,Zipline
Westlink Chemists Limited,5.3058609,-1.9948473,Pharmacy,6,8.95,True,MASA
White Tower,5.5611214,-0.2152962,Pharmacy,25,75.77,True,Zipline
Widama Pharmacy,5.6901826,-0.0304879,Pharmacy,25,73.22,True,Zipline
Wilhelm Pharmacy,5.3006073,-2.0030463,Pharmacy,6,9.99,True,MASA
Willidark Chemical,6.8039489,-2.516668,Pharmacy,28,69.25,True,Zipline
Wilmens Pharmacy,5.3061903,-1.9946284,Pharmacy,6,8.9,True,MASA
Wilmort Pharmacy,4.9377799,-1.777874,Pharmacy,3,7.09,True,MASA
Winefred Adjei,6.7959082,-2.5172277,Pharmacy,28,68.36,True,Zipline
Worldview Pharmacy,5.6057445,-0.1882256,Pharmacy,25,72.25,True,Zipline
X-Perts Pharmacy,5.652385,-0.0765088,Pharmacy,25,73.6,True,Zipline
Xerion Chemist,9.4121451,-0.8657708,Pharmacy,0,6.43,True,MASA
Xornam 360 Pharmacy LTD,6.628161,0.4756567,Pharmacy,29,37.92,True,Zipline
Yakos Pharmacy,5.7340192,-0.1749534,Pharmacy,25,60.13,True,Zipline
Yomefa Pharmacy,6.5942676,0.471896,Pharmacy,29,36.15,True,Zipline
Z. A Herbal Home,5.5823184,-0.2029019,Pharmacy,25,74.05,True,Zipline
Zagus Chemicals,5.5795963,-0.2027965,Pharmacy,25,74.33,True,Zipline
Zip Pharmacy,6.5438865,-0.7607826,Pharmacy,25,51.46,True,Zipline
Zizi's Pharmacy,5.6480879,-0.1330656,Pharmacy,25,70.73,True,Zipline
Zoe Pharmacy,5.6674763,-0.1856089,Pharmacy,25,66.13,True,Zipline
pile box,5.766477,0.0614195,Pharmacy,25,74.19,True,Zipline
